,5,Wasn’t eligible to vote,85,1.7%,,,
,6,Did not vote,260,5.1%,,,
Missing Values,999,No answer,54,1.1%,,,
,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0039_other,,,,,,q0039_other,Other candidate (please specify)
,,Value,Count,Percent,,,
Standard Attributes,Position,154,,,,,
,Label,Other candidate (please specify),,,,,
,Type,String,,,,,
,Format,A402,,,,,
,Measurement,Nominal,,,,,
Valid Values, ,,4827,95.1%,,,
,"Am Canadian, and was living in Canada in 2008",,1,.0%,,,
,Bill Clinton,,1,.0%,,,
,Bob Barr,,5,.1%,,,
,Brian Moore,,1,.0%,,,
,christopher motschenbacherelli,,1,.0%,,,
,Chuck Baldwin,,1,.0%,,,
,Clinton,,1,.0%,,,
,Cynthia M.....,,1,.0%,,,
,Cynthia McKiney,,1,.0%,,,
,cynthia mckinney,,4,.1%,,,
,Cynthia Mckinney,,5,.1%,,,
,Cynthia McKinney,,53,1.0%,,,
,Cynthia McKInney,,1,.0%,,,
,Cynthia Mckinney and Rosa Clemente,,1,.0%,,,
,Cynthia McKinney and Rosa Clemente,,1,.0%,,,
,"Cynthia McKinney, and how dare you list only obummer and mcCant by name!",,1,.0%,,,
,"Cynthia McKinney, Green Party",,1,.0%,,,
,cynthia mckinney/green,,1,.0%,,,
,Cynthia McKinnon,,1,.0%,,,
,Cynthia McKinny,,1,.0%,,,
,Cyththia McKinney -- really you guys-- Obama &amp; McCain are your two big options?,,1,.0%,,,
,Denis Kucinich,,1,.0%,,,
,Dennis Kucinich,,3,.1%,,,
,Dennis Kucnich,,1,.0%,,,
,"did not vote for Obama out of protest, abstained from presidential election",,1,.0%,,,
,Did not vote. Was out of state for election.,,1,.0%,,,
,don't remember,,1,.0%,,,
,Don't remember name it was a constitutionalist,,1,.0%,,,
,eugene debbs,,1,.0%,,,
,French!,,1,.0%,,,
,Gloria LaRiva,,1,.0%,,,
,green,,2,.0%,,,
,Green,,2,.0%,,,
,Green Oarty: Cynthhia McKinney,,1,.0%,,,
,green party,,1,.0%,,,
,green party candidate,,2,.0%,,,
,Green party candidate,,1,.0%,,,
,Green Party candidate,,1,.0%,,,
,hey fuck you,,1,.0%,,,
,Hillary Clinton,,1,.0%,,,
,hillary/ write-in,,1,.0%,,,
,Hillery,,1,.0%,,,
,I am a Canadian living in the Deep South but I work on Obama's behalf.,,1,.0%,,,
,i have never voted because i didnt agree with either side and i dont give them the right to speek for me when they dont care about the people in the first place.,,1,.0%,,,
,I refuse to vote,,1,.0%,,,
,"i was actually sick and vomiting all that day. couldn't get out of bed. i would have voted, but i honeslty don't/didn't know for whom.",,1,.0%,,,
,I wrote in my own name.,,1,.0%,,,
,I wrote my own name in,,1,.0%,,,
,It was either Obama or Ron Paul--can't remember!,,1,.0%,,,
,Kucinich,,4,.1%,,,
,Lesser of two evils? Oh wait....,,1,.0%,,,
,Libertarian,,1,.0%,,,
,Mckinney,,1,.0%,,,
,McKinney,,6,.1%,,,
,mickey mouse,,1,.0%,,,
,Micky Mouse,,1,.0%,,,
,Mike Gravel,,1,.0%,,,
,Mitt Romney,,1,.0%,,,
,My attempted vote for Obama was stolen,,1,.0%,,,
,"my business, not yours",,1,.0%,,,
,"My self, I did not trust any of the choices on the ballot.",,1,.0%,,,
,Nader,,8,.2%,,,
,Nader (but I would have voted for Obama if I was in a battleground state),,1,.0%,,,
,Nader because the left/right paradigm is a joke,,1,.0%,,,
,Not allowed to vote,,1,.0%,,,
,Not eligible to vote due to status as a Permanent Resident,,1,.0%,,,
,Not necessary to vote because Obama was a certainty in Illinois,,1,.0%,,,
,"Obama ,i was an idiot",,1,.0%,,,
,Obama but only to make a friend happy - the election was a farce. Who needs soap operas with Hilary vs Obama?,,1,.0%,,,
,Obama in preliminary,,1,.0%,,,
,Pacific Green Party Candidate,,1,.0%,,,
,paul,,1,.0%,,,
,peace and freedom,,1,.0%,,,
,Peace and Justice,,1,.0%,,,
,pfp,,1,.0%,,,
,"Planned on voting for the green candidate, switched to Obama in the last week leading up to the election after I heard there was potential for him to take AZ, McCain's home state, so I wanted to help him do that. He's been a disappointment since day 1. I wrote him and begged him to be bold, but he is a coward. Did they threaten to hurt his family or something? Where have all the real leaders gone???",,1,.0%,,,
,Ralph,,1,.0%,,,
,ralph nader,,2,.0%,,,
,Ralph Nader,,48,.9%,,,
,Ralph Nader (Dennis Kucinich in Primary),,1,.0%,,,
,"Ralph Nader, as protest against dems, wanted Obama",,1,.0%,,,
,Ron Paul,,13,.3%,,,
,RON PAUL,,1,.0%,,,
,Sarah Palin,,1,.0%,,,
,socialist party,,1,.0%,,,
,Stephen Colbert,,1,.0%,,,
,The chick that didn't win,,1,.0%,,,
,The Ficus,,1,.0%,,,
,There was no good candidate,,1,.0%,,,
,thinks the current voting system needs to be replaced.,,1,.0%,,,
,third party,,1,.0%,,,
,Third Party,,1,.0%,,,
,"Third party, cannot remember name.",,1,.0%,,,
,Too young- would have voted for Obama,,1,.0%,,,
,vote swapped third party liberal for third party conservative,,1,.0%,,,
,voted for myself because I didn't like either candidate,,1,.0%,,,
,Was abroad and ballot never reached me,,1,.0%,,,
,"Was not eligible despite registering no less than 4 times per year, but my register never getting processed.",,1,.0%,,,
,write in candidate,,1,.0%,,,
,Write in for myself,,1,.0%,,,
,"write-in, Noam Chomsky",,1,.0%,,,
,"Wrote in """"Please cancel my subscription",,1,.0%,,,
,wrote in ron paul,,1,.0%,,,
,"wrote in socialist candidates, but they're not much better (trotskyite vanguardist)",,1,.0%,,,
,,,,,,,
q0040,,,,,,q0040,Do you plan to vote in the 2012 presidential election? (check one)
,,Value,Count,Percent,,,
Standard Attributes,Position,155,,,,,
,Label,Do you plan to vote in the 2012 presidential election? (check one),,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,1,Yes,2960,58.3%,,,
,2,No,148,2.9%,,,
,3,Undecided,443,8.7%,,,
,4,Won’t be eligible to vote,101,2.0%,,,
Missing Values,999,No answer,63,1.2%,,,
,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0041,,,,,,q0041," If you plan to vote, for whom do you expect to vote? (check one)"
,,Value,Count,Percent,,,
Standard Attributes,Position,156,,,,,
,Label," If you plan to vote, for whom do you expect to vote? (check one)",,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,0,Other candidate or party (specify),331,6.5%,,,
,1,Democratic candidate,1569,30.9%,,,
,2,Republican Candidate,66,1.3%,,,
,3,Green Party Candidate,147,2.9%,,,
,4,Independent Candidate,123,2.4%,,,
,5,Undecided,1251,24.7%,,,
Missing Values,999,No answer,228,4.5%,,,
,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0041_other,,,,,,,
,,Value,,,,,
Standard Attributes,Position,157,,,,,
,Label,Other candidate or party (specify),,,,,
,Type,String,,,,,
,Format,A247,,,,,
,Measurement,Nominal,,,,,
,,,,,,,
q0042,,,,,,,
,,Value,,,,,
Standard Attributes,Position,158,,,,,
,Label,"In just a few words, what are you trying to achieve with your participation in the Occupy movement?",,,,,
,Type,String,,,,,
,Format,A1712,,,,,
,Measurement,Nominal,,,,,
,,,,,,,
q0043,,,,,,,
,,Value,,,,,
Standard Attributes,Position,159,,,,,
,Label,Thank you! We welcome comments!,,,,,
,Type,String,,,,,
,Format,A2048,,,,,
,Measurement,Nominal,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
